date,party,value,mean20_missing
2017-10-07,others,2.6,3.87
2017-10-07,others,3,3.92
2017-10-07,si,2,2.278947368421053
2017-10-07,si,2.2,2.278947368421053
2017-10-07,ap,2.1,2.2526315789473683
2017-10-07,ap,3,2.305263157894737
2017-10-07,mdp,3.5,3.466666666666667
2017-10-07,mdp,3.7,3.5055555555555555
2017-10-07,cp/ap,0.6,1.9545454545454546
2017-10-07,cp/ap,NA,1.9545454545454546
2017-10-07,lcp,NA,NaN
2017-10-07,lcp,NA,NaN
2017-10-08,pd,27.4,27.22
2017-10-08,pd,27.7,27.215
2017-10-08,i,NA,NaN
2017-10-08,i,NA,NaN
2017-10-08,fi,12.8,13.935
2017-10-08,fi,13.6,14
2017-10-08,ln,14.5,14.815
2017-10-08,ln,15.1,14.825
2017-10-08,fdl,3.7,4.773684210526316
2017-10-08,fdl,5,4.768421052631579
2017-10-08,m5s,27.2,27.055
2017-10-08,m5s,27.3,27.005
2017-10-08,leu,NA,NaN
2017-10-08,leu,NA,NaN
2017-10-08,others,4.7,3.84
2017-10-08,others,5.2,3.87
2017-10-08,si,2,2.263157894736842
2017-10-08,si,2.1,2.263157894736842
2017-10-08,ap,1.6,2.2736842105263158
2017-10-08,ap,2.2,2.2736842105263158
2017-10-08,mdp,2.2,3.4055555555555554
2017-10-08,mdp,3.1,3.4277777777777776
2017-10-08,cp/ap,1,1.875
2017-10-08,cp/ap,1.6,1.853846153846154
2017-10-08,lcp,NA,NaN
2017-10-08,lcp,NA,NaN
2017-10-11,pd,25.5,27.195
2017-10-11,pd,27.2,27.215
2017-10-11,i,NA,NaN
2017-10-11,i,NA,NaN
2017-10-11,fi,14.2,13.93
2017-10-11,fi,14.2,13.965
2017-10-11,ln,14.8,14.805
2017-10-11,ln,15.5,14.785
2017-10-11,fdl,4.3,4.731578947368421
2017-10-11,fdl,5.3,4.7894736842105265
2017-10-11,m5s,26.5,27.01
2017-10-11,m5s,26.8,27.01
2017-10-11,leu,NA,NaN
2017-10-11,leu,NA,NaN
2017-10-11,others,3.5,3.92
2017-10-11,others,6.3,4.07
2017-10-11,si,2.1,2.236842105263158
2017-10-11,si,2.1,2.2210526315789476
2017-10-11,ap,2,2.2736842105263158
2017-10-11,ap,2.6,2.268421052631579
2017-10-11,mdp,2.6,3.361111111111111
2017-10-11,mdp,3,3.3833333333333333
2017-10-11,cp/ap,1.5,1.8923076923076922
2017-10-11,cp/ap,NA,1.9000000000000001
2017-10-11,lcp,NA,NaN
2017-10-11,lcp,NA,NaN
2017-10-12,pd,26.3,27.28
2017-10-12,i,NA,NaN
2017-10-12,fi,14.2,13.985
2017-10-12,ln,14.6,14.785
2017-10-12,fdl,5,4.836842105263158
2017-10-12,m5s,27.6,27.065
2017-10-12,leu,NA,NaN
2017-10-12,others,2.2,3.995
2017-10-12,si,2.2,2.2210526315789476
2017-10-12,ap,2.2,2.3
2017-10-12,mdp,3.7,3.411111111111111
2017-10-12,cp/ap,2.2,1.8166666666666667
2017-10-12,lcp,NA,NaN
2017-10-14,pd,29,27.43
2017-10-14,i,NA,NaN
2017-10-14,fi,13,13.91
2017-10-14,ln,14,14.735
2017-10-14,fdl,4.5,4.794736842105263
2017-10-14,m5s,28.5,27.155
2017-10-14,leu,NA,NaN
2017-10-14,others,3,3.805
2017-10-14,si,2,2.2
2017-10-14,ap,2.5,2.3263157894736843
2017-10-14,mdp,3.5,3.4166666666666665
2017-10-14,cp/ap,NA,1.8166666666666667
2017-10-14,lcp,NA,NaN
2017-10-15,pd,27.1,27.41
2017-10-15,i,NA,NaN
2017-10-15,fi,12.2,13.87
2017-10-15,ln,14.8,14.775
2017-10-15,fdl,5,4.842105263157895
2017-10-15,m5s,27.9,27.28
2017-10-15,leu,NA,NaN
2017-10-15,others,5.1,3.845
2017-10-15,si,2,2.2
2017-10-15,ap,2.2,2.3263157894736843
2017-10-15,mdp,2.4,3.4166666666666665
2017-10-15,cp/ap,0.9,1.4583333333333333
2017-10-15,lcp,NA,NaN
2017-10-16,pd,26.2,27.3
2017-10-16,i,NA,NaN
2017-10-16,fi,16,13.97
2017-10-16,ln,15.5,14.83
2017-10-16,fdl,5.2,4.847368421052631
2017-10-16,m5s,25.7,27.21
2017-10-16,leu,NA,NaN
2017-10-16,others,3.6,3.755
2017-10-16,si,2.1,2.168421052631579
2017-10-16,ap,2,2.2842105263157895
2017-10-16,mdp,3.6,3.4263157894736844
2017-10-16,cp/ap,NA,1.4583333333333333
2017-10-16,lcp,NA,NaN
2017-10-18,pd,26,27.29
2017-10-18,pd,26.4,27.16
2017-10-18,pd,27,27.155
2017-10-18,i,NA,NaN
2017-10-18,i,NA,NaN
2017-10-18,i,NA,NaN
2017-10-18,fi,12.6,13.805
2017-10-18,fi,13.6,13.885
2017-10-18,fi,14.3,13.945
2017-10-18,ln,13.5,14.74
2017-10-18,ln,14.7,14.8
2017-10-18,ln,15.8,14.815
2017-10-18,fdl,4.8,4.831578947368421
2017-10-18,fdl,5,4.831578947368421
2017-10-18,fdl,6.3,4.926315789473684
2017-10-18,m5s,25.5,27.2
2017-10-18,m5s,26.2,27.06
2017-10-18,m5s,26.9,27.08
2017-10-18,leu,NA,NaN
2017-10-18,leu,NA,NaN
2017-10-18,leu,NA,NaN
2017-10-18,others,4.4,3.855
2017-10-18,others,5.5,3.98
2017-10-18,others,5.9,4.1
2017-10-18,si,1.9,2.1315789473684212
2017-10-18,si,2,2.1052631578947367
2017-10-18,si,2,2.094736842105263
2017-10-18,ap,2,2.2894736842105265
2017-10-18,ap,2,2.263157894736842
2017-10-18,ap,2.8,2.268421052631579
2017-10-18,mdp,2.9,3.3684210526315788
2017-10-18,mdp,3.2,3.3526315789473684
2017-10-18,mdp,4.2,3.4210526315789473
2017-10-18,cp/ap,0.8,1.45
2017-10-18,cp/ap,1.8,1.476923076923077
2017-10-18,cp/ap,NA,1.4333333333333333
2017-10-18,lcp,NA,NaN
2017-10-18,lcp,NA,NaN
2017-10-18,lcp,NA,NaN
2017-10-20,pd,27,27.25
2017-10-20,i,NA,NaN
2017-10-20,fi,14,13.94
2017-10-20,ln,15.2,14.835
2017-10-20,fdl,4.9,4.9
2017-10-20,m5s,28,27.14
2017-10-20,leu,NA,NaN
2017-10-20,others,2.8,3.915
2017-10-20,si,2.2,2.0894736842105264
2017-10-20,ap,2.1,2.2736842105263158
2017-10-20,mdp,3.8,3.463157894736842
2017-10-20,cp/ap,NA,1.4333333333333333
2017-10-20,lcp,NA,NaN
2017-10-22,pd,26.4,27.25
2017-10-22,pd,26.7,27.18
2017-10-22,i,NA,NaN
2017-10-22,i,NA,NaN
2017-10-22,fi,12.7,13.78
2017-10-22,fi,14.1,13.81
2017-10-22,ln,14.3,14.775
2017-10-22,ln,15,14.83
2017-10-22,fdl,4.7,4.88421052631579
2017-10-22,fdl,5,4.878947368421053
2017-10-22,m5s,26.9,27.21
2017-10-22,m5s,28.3,27.275
2017-10-22,leu,NA,NaN
2017-10-22,leu,NA,NaN
2017-10-22,others,5.5,4.07
2017-10-22,others,5.6,4.06
2017-10-22,si,2,2.068421052631579
2017-10-22,si,NA,2.0722222222222224
2017-10-22,ap,2.1,2.2736842105263158
2017-10-22,ap,2.2,2.268421052631579
2017-10-22,mdp,2.6,3.3842105263157896
2017-10-22,mdp,5,3.526315789473684
2017-10-22,cp/ap,0.9,1.45
2017-10-22,cp/ap,NA,1.5
2017-10-22,lcp,NA,NaN
2017-10-22,lcp,NA,NaN
2017-10-23,pd,25.8,27.195
2017-10-23,i,NA,NaN
2017-10-23,fi,16,13.91
2017-10-23,ln,15.8,14.89
2017-10-23,fdl,4.9,4.894736842105263
2017-10-23,m5s,25.6,27.26
2017-10-23,leu,NA,NaN
2017-10-23,others,3.6,4.115
2017-10-23,si,2.5,2.088888888888889
2017-10-23,ap,2,2.268421052631579
2017-10-23,mdp,3.8,3.5789473684210527
2017-10-23,cp/ap,NA,1.48
2017-10-23,lcp,NA,NaN
2017-10-25,pd,25.4,27.12
2017-10-25,pd,26.5,27.009999999999998
2017-10-25,pd,26.8,26.83
2017-10-25,i,NA,NaN
2017-10-25,i,NA,NaN
2017-10-25,i,NA,NaN
2017-10-25,fi,13.7,13.885
2017-10-25,fi,14,13.98
2017-10-25,fi,14,13.925
2017-10-25,ln,14.6,14.835
2017-10-25,ln,15.3,14.865
2017-10-25,ln,15.6,14.795
2017-10-25,fdl,4.4,4.842105263157895
2017-10-25,fdl,4.7,4.889473684210526
2017-10-25,fdl,5,4.8950000000000005
2017-10-25,m5s,27,27.28
2017-10-25,m5s,27.1,27.16
2017-10-25,m5s,28,27.065
2017-10-25,leu,NA,NaN
2017-10-25,leu,NA,NaN
2017-10-25,leu,NA,NaN
2017-10-25,others,3.5,3.955
2017-10-25,others,4.4,4.175
2017-10-25,others,5.9,4.315
2017-10-25,si,2,2.0611111111111113
2017-10-25,si,2,2.077777777777778
2017-10-25,si,NA,2.077777777777778
2017-10-25,ap,2,2.2157894736842105
2017-10-25,ap,2,2.1894736842105265
2017-10-25,ap,2.6,2.21
2017-10-25,mdp,2.4,3.536842105263158
2017-10-25,mdp,3,3.2736842105263158
2017-10-25,mdp,6,3.41
2017-10-25,cp/ap,1.2,1.4545454545454546
2017-10-25,cp/ap,NA,1.25
2017-10-25,cp/ap,NA,1.25
2017-10-25,lcp,NA,NaN
2017-10-25,lcp,NA,NaN
2017-10-25,lcp,NA,NaN
2017-10-26,pd,25.5,26.77
2017-10-26,pd,25.5,26.57
2017-10-26,i,NA,NaN
2017-10-26,i,NA,NaN
2017-10-26,fi,14,13.95
2017-10-26,fi,16.1,13.965
2017-10-26,ln,13.5,14.870000000000001
2017-10-26,ln,15.2,14.865
2017-10-26,fdl,4.5,4.87
2017-10-26,fdl,5.5,4.885
2017-10-26,m5s,27,27.125
2017-10-26,m5s,27.5,27.075
2017-10-26,leu,NA,NaN
2017-10-26,leu,NA,NaN
2017-10-26,others,2.7,4.32
2017-10-26,others,4.5,4.3950000000000005
2017-10-26,si,1,2.022222222222222
2017-10-26,si,2.6,2.0444444444444443
2017-10-26,ap,3,2.255
2017-10-26,ap,3.1,2.2600000000000002
2017-10-26,mdp,2.8,3.375
2017-10-26,mdp,3.5,3.365
2017-10-26,cp/ap,2.5,1.44
2017-10-26,cp/ap,NA,1.44
2017-10-26,lcp,NA,NaN
2017-10-26,lcp,NA,NaN
2017-10-27,pd,24.1,26.405
2017-10-27,i,NA,NaN
2017-10-27,fi,11.7,13.91
2017-10-27,ln,14.3,14.855
2017-10-27,fdl,5.4,4.97
2017-10-27,m5s,30.1,27.22
2017-10-27,leu,NA,NaN
2017-10-27,others,3.2,4.32
2017-10-27,si,NA,2.0470588235294116
2017-10-27,ap,1.5,2.255
2017-10-27,mdp,8.3,3.67
2017-10-27,cp/ap,1.4,1.48
2017-10-27,lcp,NA,NaN
2017-10-28,pd,27.3,26.385
2017-10-28,i,NA,NaN
2017-10-28,fi,14.3,13.945
2017-10-28,ln,13.8,14.790000000000001
2017-10-28,fdl,4.3,4.9350000000000005
2017-10-28,m5s,26.1,27.16
2017-10-28,leu,NA,NaN
2017-10-28,others,4.5,4.285
2017-10-28,si,2.8,2.088235294117647
2017-10-28,ap,2.7,2.2800000000000002
2017-10-28,mdp,3.2,3.675
2017-10-28,cp/ap,1,1.42
2017-10-28,lcp,NA,NaN
2017-10-29,pd,26.5,26.435
2017-10-29,i,NA,NaN
2017-10-29,fi,13.2,13.895
2017-10-29,ln,13.6,14.73
2017-10-29,fdl,5,4.97
2017-10-29,m5s,28.8,27.275
2017-10-29,leu,NA,NaN
2017-10-29,others,5.3,4.375
2017-10-29,si,2,2.0823529411764707
2017-10-29,ap,2,2.2800000000000002
2017-10-29,mdp,3,3.695
2017-10-29,cp/ap,0.6,1.33
2017-10-29,lcp,NA,NaN
2017-10-30,pd,25.6,26.355
2017-10-30,pd,29,26.49
2017-10-30,i,NA,NaN
2017-10-30,i,NA,NaN
2017-10-30,fi,12.5,13.81
2017-10-30,fi,16.2,13.91
2017-10-30,ln,14.5,14.68
2017-10-30,ln,15.2,14.71
2017-10-30,fdl,4.5,4.93
2017-10-30,fdl,4.8,4.92
2017-10-30,m5s,26.3,27.25
2017-10-30,m5s,29,27.32
2017-10-30,leu,NA,NaN
2017-10-30,leu,NA,NaN
2017-10-30,others,2.5,4.1850000000000005
2017-10-30,others,3.9,4.2700000000000005
2017-10-30,si,2,2.0764705882352943
2017-10-30,si,2.3,2.0823529411764707
2017-10-30,ap,2.2,2.2600000000000002
2017-10-30,ap,2.5,2.275
2017-10-30,mdp,3.5,3.72
2017-10-30,mdp,3.5,3.71
2017-10-30,cp/ap,NA,1.33
2017-10-30,cp/ap,NA,1.2333333333333334
2017-10-30,lcp,NA,NaN
2017-10-30,lcp,NA,NaN
2017-11-01,pd,25.6,26.32
2017-11-01,pd,25.7,26.25
2017-11-01,i,NA,NaN
2017-11-01,i,NA,NaN
2017-11-01,fi,13.3,13.925
2017-11-01,fi,14,14.015
2017-11-01,ln,15,14.76
2017-11-01,ln,15.1,14.775
2017-11-01,fdl,4.8,4.9350000000000005
2017-11-01,fdl,4.9,4.93
2017-11-01,m5s,26.5,27.22
2017-11-01,m5s,27.4,27.195
2017-11-01,leu,NA,NaN
2017-11-01,leu,NA,NaN
2017-11-01,others,5.8,4.41
2017-11-01,others,6,4.455
2017-11-01,si,2,2.0823529411764707
2017-11-01,si,2.4,2.1058823529411765
2017-11-01,ap,2,2.25
2017-11-01,ap,2.5,2.265
2017-11-01,mdp,2.6,3.665
2017-11-01,mdp,3,3.695
2017-11-01,cp/ap,1.4,1.25
2017-11-01,cp/ap,NA,1.288888888888889
2017-11-01,lcp,NA,NaN
2017-11-01,lcp,NA,NaN
2017-11-02,pd,26.7,26.275
2017-11-02,i,NA,NaN
2017-11-02,fi,14.3,13.93
2017-11-02,ln,14.8,14.74
2017-11-02,fdl,4.7,4.905
2017-11-02,m5s,27.7,27.295
2017-11-02,leu,NA,NaN
2017-11-02,others,3.9,4.47
2017-11-02,si,2.3,2.1176470588235294
2017-11-02,ap,2.4,2.285
2017-11-02,mdp,3.2,3.675
2017-11-02,cp/ap,NA,1.288888888888889
2017-11-02,lcp,NA,NaN
2017-11-04,pd,25,26.225
2017-11-04,i,NA,NaN
2017-11-04,fi,16.4,14.12
2017-11-04,ln,15.2,14.825
2017-11-04,fdl,5,4.915
2017-11-04,m5s,27,27.37
2017-11-04,leu,NA,NaN
2017-11-04,others,3.5,4.425
2017-11-04,si,2.3,2.1411764705882352
2017-11-04,ap,1.8,2.275
2017-11-04,mdp,3.8,3.72
2017-11-04,cp/ap,NA,1.35
2017-11-04,lcp,NA,NaN
2017-11-05,pd,26.5,26.23
2017-11-05,i,NA,NaN
2017-11-05,fi,13.3,14.105
2017-11-05,ln,13.7,14.775
2017-11-05,fdl,5,4.915
2017-11-05,m5s,28.6,27.490000000000002
2017-11-05,leu,NA,NaN
2017-11-05,others,5.4,4.42
2017-11-05,si,2,2.1411764705882352
2017-11-05,ap,1.8,2.265
2017-11-05,mdp,3.1,3.715
2017-11-05,cp/ap,0.6,1.2
2017-11-05,lcp,NA,NaN
2017-11-06,pd,27.5,26.255
2017-11-06,i,NA,NaN
2017-11-06,fi,14,14.09
2017-11-06,ln,14.5,14.71
2017-11-06,fdl,5,4.85
2017-11-06,m5s,29,27.595
2017-11-06,leu,NA,NaN
2017-11-06,others,2.5,4.25
2017-11-06,si,2,2.1411764705882352
2017-11-06,ap,2,2.225
2017-11-06,mdp,3.5,3.68
2017-11-06,cp/ap,NA,1.2
2017-11-06,lcp,NA,NaN
2017-11-07,pd,24.7,26.14
2017-11-07,i,NA,NaN
2017-11-07,fi,15.5,14.165
2017-11-07,ln,15.7,14.735
2017-11-07,fdl,4.2,4.815
2017-11-07,m5s,28.3,27.61
2017-11-07,leu,NA,NaN
2017-11-07,others,4.3,4.325
2017-11-07,si,2,2.1294117647058823
2017-11-07,ap,1,2.17
2017-11-07,mdp,2.7,3.625
2017-11-07,cp/ap,1.6,1.2444444444444445
2017-11-07,lcp,NA,NaN
2017-11-08,pd,24.7,26.055
2017-11-08,pd,25.5,25.995
2017-11-08,pd,26.3,26.02
2017-11-08,i,NA,NaN
2017-11-08,i,NA,NaN
2017-11-08,i,NA,NaN
2017-11-08,fi,14.3,14.245
2017-11-08,fi,14.3,14.255
2017-11-08,fi,14.9,14.2
2017-11-08,ln,14.5,14.745
2017-11-08,ln,15,14.745
2017-11-08,ln,15.2,14.715
2017-11-08,fdl,4.6,4.8100000000000005
2017-11-08,fdl,4.7,4.795
2017-11-08,fdl,5,4.8
2017-11-08,m5s,25.4,27.535
2017-11-08,m5s,27.6,27.5
2017-11-08,m5s,27.8,27.61
2017-11-08,leu,NA,NaN
2017-11-08,leu,NA,NaN
2017-11-08,leu,NA,NaN
2017-11-08,others,3,4.2
2017-11-08,others,5,4.17
2017-11-08,others,5.8,4.28
2017-11-08,si,2,2.1294117647058823
2017-11-08,si,2.1,2.1277777777777778
2017-11-08,si,2.3,2.1166666666666667
2017-11-08,ap,1.7,2.15
2017-11-08,ap,2,2.14
2017-11-08,ap,2.5,2.165
2017-11-08,mdp,2.9,3.64
2017-11-08,mdp,3,3.54
2017-11-08,mdp,3.1,3.505
2017-11-08,cp/ap,1.6,1.3222222222222222
2017-11-08,cp/ap,3.2,1.51
2017-11-08,cp/ap,NA,1.51
2017-11-08,lcp,NA,NaN
2017-11-08,lcp,NA,NaN
2017-11-08,lcp,NA,NaN
2017-11-09,pd,24.3,25.965
2017-11-09,i,NA,NaN
2017-11-09,fi,16.1,14.32
2017-11-09,ln,15.3,14.75
2017-11-09,fdl,5.1,4.835
2017-11-09,m5s,29.3,27.725
2017-11-09,leu,NA,NaN
2017-11-09,others,2,4.205
2017-11-09,si,2.5,2.1444444444444444
2017-11-09,ap,2.6,2.195
2017-11-09,mdp,2.8,3.525
2017-11-09,cp/ap,NA,1.5444444444444445
2017-11-09,lcp,NA,NaN
2017-11-12,pd,26,25.94
2017-11-12,i,NA,NaN
2017-11-12,fi,14,14.32
2017-11-12,ln,13.7,14.67
2017-11-12,fdl,5.4,4.87
2017-11-12,m5s,27.7,27.755
2017-11-12,leu,NA,NaN
2017-11-12,others,5.5,4.26
2017-11-12,si,1.9,2.138888888888889
2017-11-12,ap,1.8,2.185
2017-11-12,mdp,3.3,3.54
2017-11-12,cp/ap,0.7,1.46
2017-11-12,lcp,NA,NaN
2017-11-15,pd,23.8,25.79
2017-11-15,pd,24.5,25.740000000000002
2017-11-15,pd,25.9,25.76
2017-11-15,i,NA,NaN
2017-11-15,i,NA,NaN
2017-11-15,i,NA,NaN
2017-11-15,fi,13.6,14.3
2017-11-15,fi,14.6,14.33
2017-11-15,fi,15.5,14.3
2017-11-15,ln,13.5,14.565
2017-11-15,ln,14.8,14.629999999999999
2017-11-15,ln,15,14.62
2017-11-15,fdl,4.3,4.835
2017-11-15,fdl,4.8,4.85
2017-11-15,fdl,5,4.825
2017-11-15,m5s,26.5,27.68
2017-11-15,m5s,27.5,27.705000000000002
2017-11-15,m5s,27.9,27.725
2017-11-15,leu,NA,NaN
2017-11-15,leu,NA,NaN
2017-11-15,leu,NA,NaN
2017-11-15,others,6,4.265
2017-11-15,others,6.4,4.45
2017-11-15,others,6.5,4.55
2017-11-15,si,2,2.131578947368421
2017-11-15,si,2.4,2.205263157894737
2017-11-15,si,2.7,2.2105263157894735
2017-11-15,ap,1.8,2.145
2017-11-15,ap,2.1,2.1
2017-11-15,ap,2.5,2.07
2017-11-15,mdp,2.8,3.38
2017-11-15,mdp,3.1,3.395
2017-11-15,mdp,3.3,3.3850000000000002
2017-11-15,cp/ap,1.2,1.4363636363636363
2017-11-15,cp/ap,NA,1.33
2017-11-15,cp/ap,NA,1.33
2017-11-15,lcp,NA,NaN
2017-11-15,lcp,NA,NaN
2017-11-15,lcp,NA,NaN
2017-11-16,pd,24.9,25.8
2017-11-16,i,NA,NaN
2017-11-16,fi,14.8,14.455
2017-11-16,ln,14.4,14.625
2017-11-16,fdl,4.8,4.795
2017-11-16,m5s,27.3,27.585
2017-11-16,leu,NA,NaN
2017-11-16,others,6.6,4.72
2017-11-16,si,2.2,2.21
2017-11-16,ap,1.9,2.09
2017-11-16,mdp,3.1,3.125
2017-11-16,cp/ap,NA,1.3222222222222222
2017-11-16,lcp,NA,NaN
2017-11-18,pd,24.2,25.645
2017-11-18,i,NA,NaN
2017-11-18,fi,16.6,14.57
2017-11-18,ln,15.8,14.725
2017-11-18,fdl,5,4.83
2017-11-18,m5s,27.4,27.65
2017-11-18,leu,NA,NaN
2017-11-18,others,3.3,4.66
2017-11-18,si,2.3,2.185
2017-11-18,ap,1.7,2.04
2017-11-18,mdp,3.1,3.12
2017-11-18,cp/ap,0.6,1.2777777777777777
2017-11-18,lcp,NA,NaN
2017-11-19,pd,25.6,25.6
2017-11-19,i,NA,NaN
2017-11-19,fi,14.2,14.620000000000001
2017-11-19,ln,13.4,14.715
2017-11-19,fdl,5.2,4.84
2017-11-19,m5s,28,27.61
2017-11-19,leu,NA,NaN
2017-11-19,others,5.7,4.68
2017-11-19,si,1.9,2.18
2017-11-19,ap,1.8,2.03
2017-11-19,mdp,3.4,3.14
2017-11-19,cp/ap,0.8,1.3
2017-11-19,lcp,NA,NaN
2017-11-21,pd,23.4,25.49
2017-11-21,i,NA,NaN
2017-11-21,fi,15.8,14.785
2017-11-21,ln,13.1,14.645
2017-11-21,fdl,5,4.865
2017-11-21,m5s,28,27.695
2017-11-21,leu,NA,NaN
2017-11-21,others,6.5,4.88
2017-11-21,si,3,2.23
2017-11-21,ap,2,2.02
2017-11-21,mdp,3.2,3.125
2017-11-21,cp/ap,NA,1.3
2017-11-21,lcp,NA,NaN
2017-11-22,pd,24.3,25.255
2017-11-22,pd,25.5,25.25
2017-11-22,pd,26.3,25.28
2017-11-22,i,NA,NaN
2017-11-22,i,NA,NaN
2017-11-22,i,NA,NaN
2017-11-22,fi,14.5,14.700000000000001
2017-11-22,fi,15,14.785
2017-11-22,fi,15.8,14.875
2017-11-22,ln,13.9,14.58
2017-11-22,ln,14,14.53
2017-11-22,ln,14.7,14.51
2017-11-22,fdl,3.8,4.815
2017-11-22,fdl,4.8,4.815
2017-11-22,fdl,5,4.82
2017-11-22,m5s,26,27.545
2017-11-22,m5s,26.1,27.525
2017-11-22,m5s,27.5,27.53
2017-11-22,leu,NA,NaN
2017-11-22,leu,NA,NaN
2017-11-22,leu,NA,NaN
2017-11-22,others,5.5,4.96
2017-11-22,others,5.6,4.95
2017-11-22,others,6.5,4.975
2017-11-22,si,2,2.215
2017-11-22,si,2.4,2.235
2017-11-22,si,NA,2.2263157894736842
2017-11-22,ap,1.8,1.985
2017-11-22,ap,2.1,1.99
2017-11-22,ap,2.6,1.995
2017-11-22,mdp,3,3.1
2017-11-22,mdp,3.2,3.13
2017-11-22,mdp,5.4,3.25
2017-11-22,cp/ap,1.1,1.28
2017-11-22,cp/ap,1.6,1.3
2017-11-22,cp/ap,NA,1.3
2017-11-22,lcp,NA,NaN
2017-11-22,lcp,NA,NaN
2017-11-22,lcp,NA,NaN
2017-11-23,pd,24.4,25.165
2017-11-23,i,NA,NaN
2017-11-23,fi,15.1,14.915000000000001
2017-11-23,ln,14.3,14.485
2017-11-23,fdl,4.9,4.83
2017-11-23,m5s,27.5,27.52
2017-11-23,leu,NA,NaN
2017-11-23,others,6.7,5.115
2017-11-23,si,2.4,2.231578947368421
2017-11-23,ap,2.1,1.98
2017-11-23,mdp,3,3.24
2017-11-23,cp/ap,NA,1.3
2017-11-23,lcp,NA,NaN
2017-11-26,pd,23.5,25.09
2017-11-26,pd,25.6,25.045
2017-11-26,i,NA,NaN
2017-11-26,i,NA,NaN
2017-11-26,fi,14.6,14.825000000000001
2017-11-26,fi,17.5,15.035
2017-11-26,ln,13,14.375
2017-11-26,ln,14.8,14.43
2017-11-26,fdl,4.9,4.825
2017-11-26,fdl,5.3,4.84
2017-11-26,m5s,25.8,27.46
2017-11-26,m5s,27.9,27.425
2017-11-26,leu,NA,NaN
2017-11-26,leu,NA,NaN
2017-11-26,others,5,5.19
2017-11-26,others,5.8,5.21
2017-11-26,si,2.6,2.2473684210526317
2017-11-26,si,NA,2.261111111111111
2017-11-26,ap,1.7,1.975
2017-11-26,ap,1.9,1.98
2017-11-26,mdp,4,3.25
2017-11-26,mdp,5.5,3.37
2017-11-26,cp/ap,0.6,1.2363636363636363
2017-11-26,cp/ap,NA,1.3
2017-11-26,lcp,NA,NaN
2017-11-26,lcp,NA,NaN
2017-11-29,pd,24.3,24.885
2017-11-29,pd,26.2,24.96
2017-11-29,i,NA,NaN
2017-11-29,i,NA,NaN
2017-11-29,fi,14.8,15.075000000000001
2017-11-29,fi,15.3,15.065
2017-11-29,ln,13.5,14.38
2017-11-29,ln,14.3,14.31
2017-11-29,fdl,5.1,4.845
2017-11-29,fdl,5.1,4.89
2017-11-29,m5s,25.7,27.26
2017-11-29,m5s,27.3,27.21
2017-11-29,leu,NA,NaN
2017-11-29,leu,NA,NaN
2017-11-29,others,6,5.385
2017-11-29,others,6.6,5.5
2017-11-29,si,2,2.261111111111111
2017-11-29,si,NA,2.276470588235294
2017-11-29,ap,1.7,1.965
2017-11-29,ap,2.6,2.045
2017-11-29,mdp,3.4,3.365
2017-11-29,mdp,4.9,3.475
2017-11-29,cp/ap,1.2,1.290909090909091
2017-11-29,cp/ap,NA,1.26
2017-11-29,lcp,NA,NaN
2017-11-29,lcp,NA,NaN
2017-11-30,pd,24.4,24.945
2017-11-30,i,NA,NaN
2017-11-30,fi,15.6,15.13
2017-11-30,ln,13.7,14.27
2017-11-30,fdl,5,4.91
2017-11-30,m5s,27,27.29
2017-11-30,leu,NA,NaN
2017-11-30,others,6.8,5.6899999999999995
2017-11-30,si,2.4,2.3
2017-11-30,ap,2.1,2.065
2017-11-30,mdp,3,3.48
2017-11-30,cp/ap,NA,1.2222222222222223
2017-11-30,lcp,NA,NaN
2017-12-03,pd,25.3,24.935
2017-12-03,i,NA,NaN
2017-12-03,fi,15.3,15.18
2017-12-03,ln,12.8,14.16
2017-12-03,fdl,5.3,4.9399999999999995
2017-12-03,m5s,28.3,27.325
2017-12-03,leu,5.2,5.2
2017-12-03,others,5.6,5.72
2017-12-03,si,NA,2.3125
2017-12-03,ap,1.5,2.04
2017-12-03,mdp,NA,3.505263157894737
2017-12-03,cp/ap,0.7,0.9444444444444444
2017-12-03,lcp,NA,NaN
2017-12-04,pd,23.3,24.785
2017-12-04,i,NA,NaN
2017-12-04,fi,17,15.285
2017-12-04,ln,14.2,14.11
2017-12-04,fdl,5.4,4.96
2017-12-04,m5s,26.1,27.24
2017-12-04,leu,7.8,6.5
2017-12-04,others,4.6,5.66
2017-12-04,si,NA,2.3133333333333335
2017-12-04,ap,1.6,1.995
2017-12-04,mdp,NA,3.5277777777777777
2017-12-04,cp/ap,NA,0.9444444444444444
2017-12-04,lcp,NA,NaN
2017-12-06,pd,23.1,24.725
2017-12-06,pd,24.1,24.63
2017-12-06,pd,24.4,24.66
2017-12-06,pd,25.5,24.71
2017-12-06,i,NA,NaN
2017-12-06,i,NA,NaN
2017-12-06,i,NA,NaN
2017-12-06,i,NA,NaN
2017-12-06,fi,15.5,15.255
2017-12-06,fi,15.5,15.33
2017-12-06,fi,15.8,15.44
2017-12-06,fi,16.7,15.545
2017-12-06,ln,12.7,13.98
2017-12-06,ln,13.8,13.985
2017-12-06,ln,13.8,14
2017-12-06,ln,14.4,13.98
2017-12-06,fdl,4.9,4.95
2017-12-06,fdl,5.3,4.945
2017-12-06,fdl,5.3,4.995
2017-12-06,fdl,5.4,5.025
2017-12-06,m5s,25.8,27.065
2017-12-06,m5s,27.5,27.055
